0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.238459,0.175928,0.110575,0.069748,0.0459576,0.0318954,0.0232462,0.0176727,0.0139141,0.0112739,0.0093528,0.00791272,0.00680572,0.00593632,0.00524081,0.00467535,0.004209,0.00381943,0.00349021,0.00320902,0.00296649,0.00275541,0.00257013,0.00240621,0.00226009,0.00212891,0.00201031,0.0019024,0.00180357,0.00171249,0.00162805,0.00154929,0.00147539,0.00140565,0.00133945,0.00127625,0.00121559,0.00115703,0.0011002,0.00104475,0.000990388,0.000936822,0.000883795,0.000831071,0.000778431,0.00072567,0.000672598,0.000619037,0.000564818,0.000509782,0.000453779,0.000396663,0.000338298,0.000278549,0.000217286,0.00015438,8.97046e-05,2.31298e-05,-4.54758e-05,-0.00011625,-0.000189338,-0.000264898,-0.000343105,-0.000424156,-0.000508276,-0.000595727,-0.00068682,-0.000781926,-0.000881493,-0.00098607,-0.00109633,-0.0012131,-0.00133743,-0.00147062,-0.0016143,-0.00177057,-0.00194209,-0.0021323,-0.00234567,-0.00258806,-0.00286725,-0.00319369,-0.00358154,-0.00405039,-0.00462766,-0.00535258,-0.00628248,-0.00750346,-0.00914903,-0.0114349,-0.0147274,-0.0196895,-0.027607,-0.0411345,-0.0658539,-0.112319,-0.191721,-0.267583,0
0,0.269136,0.278884,0.223451,0.167921,0.125514,0.0953113,0.0740389,0.0588907,0.047893,0.0397331,0.0335479,0.0287652,0.0249994,0.0219854,0.0195373,0.0175223,0.0158434,0.0144291,0.0132254,0.0121912,0.0112948,0.0105114,0.00982138,0.00920915,0.00866212,0.00817006,0.00772459,0.00731877,0.00694683,0.00660391,0.00628591,0.00598933,0.00571115,0.00544877,0.00519991,0.00496257,0.00473499,0.0045156,0.00430299,0.00409588,0.00389313,0.00369367,0.00349655,0.00330088,0.00310583,0.00291062,0.00271455,0.00251693,0.00231713,0.00211454,0.00190858,0.0016987,0.00148438,0.00126509,0.00104032,0.000809588,0.00057239,0.000328226,7.65853e-05,-0.000183066,-0.000451289,-0.000728692,-0.00101594,-0.00131377,-0.00162303,-0.0019447,-0.00227993,-0.00263006,-0.00299674,-0.00338195,-0.00378812,-0.00421824,-0.00467603,-0.00516615,-0.00569446,-0.0062684,-0.00689748,-0.00759393,-0.00837364,-0.00925744,-0.0102729,-0.0114568,-0.0128591,-0.0145482,-0.0166193,-0.0192067,-0.0225041,-0.0267958,-0.0325096,-0.0403054,-0.0512305,-0.0669868,-0.0903666,-0.125802,-0.179318,-0.254729,-0.336189,-0.33599,0
0,0.240995,0.303026,0.283766,0.240604,0.197109,0.160385,0.13124,0.108577,0.0909937,0.0772651,0.0664374,0.0577982,0.0508226,0.0451243,0.0404173,0.036488,0.0331752,0.0303561,0.027936,0.0258412,0.0240138,0.0224077,0.0209862,0.0197196,0.0185837,0.0175586,0.016628,0.0157782,0.0149976,0.0142768,0.0136073,0.0129821,0.0123952,0.0118411,0.0113154,0.0108138,0.0103327,0.00986896,0.00941958,0.00898194,0.00855364,0.00813248,0.00771646,0.00730369,0.00689245,0.00648112,0.00606816,0.00565215,0.00523174,0.00480562,0.00437256,0.00393137,0.00348091,0.00302006,0.00254771,0.0020628,0.00156423,0.00105091,0.000521716,-2.45067e-05,-0.000588991,-0.00117306,-0.00177815,-0.00240586,-0.00305802,-0.00373671,-0.00444435,-0.00518383,-0.00595859,-0.00677278,-0.00763147,-0.0085409,-0.0095088,-0.0105448,-0.0116611,-0.012873,-0.0142001,-0.0156677,-0.0173083,-0.0191646,-0.0212928,-0.0237678,-0.0266901,-0.0301963,-0.0344744,-0.0397853,-0.0464966,-0.0551316,-0.0664442,-0.0815283,-0.101969,-0.130013,-0.168632,-0.220995,-0.288047,-0.361194,-0.405526,-0.333297,0
0,0.203999,0.289439,0.301581,0.279513,0.246059,0.212005,0.181514,0.155653,0.134224,0.116616,0.102154,0.0902327,0.0803464,0.07209,0.0651425,0.0592514,0.0542177,0.0498844,0.046127,0.0428461,0.0399618,0.0374098,0.0351374,0.0331019,0.0312677,0.0296055,0.0280908,0.0267029,0.0254245,0.0242406,0.0231385,0.0221072,0.0211372,0.0202201,0.0193486,0.0185163,0.0177172,0.0169462,0.0161986,0.0154702,0.0147571,0.0140556,0.0133625,0.0126748,0.0119896,0.0113041,0.010616,0.00992272,0.0092221,0.00851196,0.00779021,0.00705485,0.00630394,0.00553557,0.00474787,0.00393899,0.00310707,0.00225022,0.00136652,0.000453952,-0.000489596,-0.0014664,-0.00247893,-0.00352993,-0.00462251,-0.0057602,-0.00694711,-0.0081881,-0.00948892,-0.0108565,-0.0122993,-0.0138278,-0.0154545,-0.0171956,-0.019071,-0.021106,-0.0233328,-0.0257924,-0.0285381,-0.0316391,-0.035186,-0.0392986,-0.0441364,-0.049913,-0.0569175,-0.0655422,-0.076323,-0.0899916,-0.107542,-0.130303,-0.159972,-0.198521,-0.247684,-0.30746,-0.372582,-0.425674,-0.42729,-0.309983,0
0,0.171288,0.263035,0.295485,0.292766,0.272827,0.246506,0.219494,0.194388,0.172134,0.152867,0.13637,0.122305,0.110311,0.100059,0.0912599,0.0836723,0.0770943,0.0713596,0.0663318,0.0618986,0.0579677,0.0544627,0.0513205,0.0484883,0.0459221,0.043585,0.0414456,0.0394774,0.0376576,0.0359668,0.034388,0.0329067,0.0315099,0.0301864,0.0289262,0.0277203,0.0265608,0.0254406,0.0243529,0.023292,0.0222523,0.0212287,0.0202167,0.0192118,0.01821,0.0172074,0.0162003,0.0151854,0.0141593,0.0131189,0.0120611,0.010983,0.0098816,0.00875417,0.00759791,0.00641004,0.00518775,0.00392821,0.00262851,0.00128561,-0.000103692,-0.00154283,-0.00303553,-0.00458594,-0.0061987,-0.0078791,-0.00963328,-0.0114684,-0.013393,-0.0154174,-0.0175539,-0.0198176,-0.0222274,-0.0248062,-0.0275833,-0.030595,-0.0338878,-0.0375208,-0.0415699,-0.0461334,-0.0513389,-0.0573534,-0.0643962,-0.0727567,-0.0828166,-0.0950801,-0.110208,-0.129055,-0.152696,-0.18241,-0.219548,-0.265133,-0.318919,-0.377493,-0.430986,-0.458551,-0.424804,-0.283748,0
0,0.144863,0.234753,0.278419,0.290188,0.28293,0.265879,0.244837,0.223108,0.202392,0.183448,0.166515,0.151562,0.138438,0.126944,0.116874,0.108035,0.100253,0.0933773,0.0872771,0.0818416,0.0769767,0.0726025,0.0686513,0.0650658,0.0617971,0.0588034,0.056049,0.0535032,0.0511394,0.0489345,0.0468684,0.0449235,0.0430841,0.0413364,0.0396681,0.0380681,0.0365264,0.0350339,0.0335824,0.0321644,0.0307727,0.0294008,0.0280429,0.026693,0.025346,0.0239968,0.0226405,0.0212726,0.0198886,0.0184845,0.0170559,0.0155991,0.0141099,0.0125847,0.0110196,0.00941065,0.00775415,0.00604612,0.00428253,0.00245917,0.000571579,-0.00138501,-0.00341579,-0.00552648,-0.00772351,-0.0100142,-0.0124069,-0.0149115,-0.0175397,-0.0203053,-0.0232251,-0.0263196,-0.0296139,-0.0331391,-0.036934,-0.0410472,-0.0455401,-0.0504905,-0.055998,-0.06219,-0.0692305,-0.0773315,-0.0867666,-0.0978888,-0.111152,-0.127131,-0.146545,-0.170259,-0.199248,-0.234482,-0.276623,-0.325423,-0.378612,-0.430123,-0.467738,-0.470981,-0.411527,-0.259877,0
0,0.123942,0.208623,0.257539,0.279084,0.282101,0.273841,0.259491,0.242439,0.224739,0.20755,0.191462,0.176726,0.163396,0.151422,0.140705,0.131121,0.122547,0.114863,0.10796,0.101741,0.0961193,0.0910193,0.0863753,0.0821301,0.0782342,0.0746444,0.0713232,0.0682378,0.0653595,0.0626631,0.0601264,0.0577295,0.0554549,0.0532869,0.0512113,0.0492153,0.0472872,0.0454163,0.043593,0.0418081,0.0400532,0.0383205,0.0366026,0.0348927,0.0331841,0.0314707,0.0297464,0.0280056,0.0262427,0.0244525,0.0226297,0.0207692,0.0188661,0.0169154,0.0149122,0.0128516,0.0107285,0.00853778,0.00627427,0.00393239,0.00150632,-0.00101018,-0.00362392,-0.00634238,-0.00917394,-0.0121281,-0.0152158,-0.0184498,-0.021845,-0.0254192,-0.0291941,-0.0331956,-0.0374557,-0.0420136,-0.0469182,-0.0522304,-0.0580267,-0.0644035,-0.0714829,-0.0794198,-0.0884111,-0.0987068,-0.110624,-0.124559,-0.141007,-0.160564,-0.183929,-0.211863,-0.24509,-0.284085,-0.328666,-0.377309,-0.4261,-0.467378,-0.488428,-0.471137,-0.394214,-0.239367,0
0,0.107344,0.185771,0.236377,0.264055,0.274771,0.273984,0.266014,0.253985,0.240009,0.225433,0.211073,0.197386,0.184602,0.17281,0.162014,0.152172,0.143217,0.135073,0.127661,0.120905,0.114733,0.109082,0.103892,0.0991108,0.0946919,0.0905939,0.08678,0.0832174,0.0798771,0.0767332,0.0737625,0.0709443,0.0682599,0.0656922,0.0632259,0.0608469,0.0585423,0.0563003,0.0541098,0.0519606,0.049843,0.0477481,0.0456673,0.0435926,0.0415164,0.0394312,0.03733,0.0352061,0.0330527,0.0308635,0.0286323,0.0263527,0.0240188,0.0216245,0.0191637,0.0166302,0.0140179,0.0113204,0.00853112,0.00564311,0.00264909,-0.000458785,-0.00368903,-0.00705101,-0.0105552,-0.0142135,-0.0180394,-0.0220487,-0.0262599,-0.030695,-0.0353803,-0.0403476,-0.0456357,-0.0512921,-0.0573755,-0.0639589,-0.0711331,-0.0790118,-0.0877373,-0.0974883,-0.108488,-0.121016,-0.135414,-0.152102,-0.171575,-0.194401,-0.221183,-0.252485,-0.288675,-0.329647,-0.374379,-0.420268,-0.462294,-0.492158,-0.497833,-0.464255,-0.375985,-0.221928,0
0,0.094052,0.166222,0.216514,0.247765,0.263971,0.269155,0.266778,0.259551,0.249461,0.237893,0.225772,0.213686,0.201994,0.190895,0.180489,0.170806,0.161839,0.153557,0.145916,0.138865,0.132355,0.126334,0.120755,0.115575,0.110751,0.106247,0.102028,0.0980651,0.0943293,0.0907956,0.0874411,0.084245,0.0811882,0.0782533,0.0754243,0.0726863,0.0700257,0.0674298,0.0648866,0.0623849,0.0599142,0.0574646,0.0550264,0.0525908,0.0501489,0.0476924,0.0452134,0.0427038,0.0401562,0.0375629,0.0349168,0.0322104,0.0294367,0.0265884,0.0236583,0.0206391,0.0175233,0.0143032,0.0109709,0.00751806,0.00393576,0.000214528,-0.00365595,-0.00768702,-0.0118913,-0.0162832,-0.0208789,-0.0256973,-0.0307605,-0.0360947,-0.041731,-0.0477069,-0.0540679,-0.0608694,-0.0681797,-0.0760826,-0.0846821,-0.0941066,-0.104516,-0.116106,-0.129119,-0.143849,-0.16065,-0.179933,-0.202161,-0.227821,-0.257364,-0.291092,-0.328964,-0.370297,-0.413332,-0.454679,-0.488732,-0.507257,-0.499528,-0.453482,-0.358169,-0.206993,0
0,0.0832944,0.149637,0.198553,0.23166,0.251636,0.261411,0.263699,0.260769,0.254397,0.245907,0.236246,0.226071,0.215819,0.205774,0.196106,0.186912,0.178236,0.170091,0.162468,0.155344,0.148691,0.142474,0.13666,0.131215,0.126105,0.121301,0.116771,0.11249,0.108432,0.104573,0.100892,0.0973688,0.0939845,0.0907222,0.0875656,0.0844998,0.0815107,0.078585,0.0757103,0.0728748,0.0700671,0.0672766,0.064493,0.0617063,0.0589071,0.056086,0.0532341,0.0503426,0.0474029,0.0444066,0.0413452,0.0382105,0.0349943,0.0316881,0.0282836,0.0247722,0.0211454,0.017394,0.0135087,0.00947968,0.00529652,0.000947992,-0.00357805,-0.00829497,-0.0132176,-0.0183628,-0.0237496,-0.0294,-0.0353396,-0.0415987,-0.0482132,-0.0552259,-0.0626888,-0.0706646,-0.0792301,-0.0884788,-0.0985255,-0.109511,-0.121606,-0.13502,-0.150003,-0.166851,-0.185907,-0.207552,-0.232181,-0.260164,-0.291756,-0.326964,-0.365339,-0.405677,-0.445645,-0.481362,-0.50706,-0.515014,-0.496021,-0.440654,-0.341256,-0.194034,0
0,0.0745006,0.135596,0.182623,0.216476,0.238943,0.252156,0.258213,0.258975,0.255978,0.250431,0.243251,0.23511,0.226488,0.217719,0.209029,0.200562,0.19241,0.184621,0.17722,0.17021,0.163583,0.157325,0.151416,0.145832,0.140551,0.135547,0.130798,0.126281,0.121974,0.117856,0.113908,0.110111,0.106447,0.102901,0.0994554,0.0960968,0.0928106,0.0895836,0.0864029,0.0832564,0.0801321,0.077019,0.073906,0.0707827,0.0676387,0.064464,0.0612488,0.0579835,0.0546586,0.0512647,0.0477925,0.0442327,0.040576,0.0368129,0.0329341,0.0289296,0.0247896,0.0205039,0.0160615,0.0114512,0.00666108,0.0016781,-0.00351173,-0.00892377,-0.0145751,-0.020485,-0.0266752,-0.0331708,-0.0400009,-0.0471997,-0.0548074,-0.0628721,-0.0714514,-0.0806145,-0.0904455,-0.101046,-0.112538,-0.125072,-0.138826,-0.154011,-0.170877,-0.189709,-0.210821,-0.234538,-0.261164,-0.290919,-0.323843,-0.359646,-0.397501,-0.435779,-0.471745,-0.501289,-0.518786,-0.51726,-0.489019,-0.426817,-0.325369,-0.182624,0
0,0.0672487,0.123701,0.168645,0.202538,0.226577,0.242308,0.251347,0.255197,0.255161,0.252313,0.247505,0.241391,0.234465,0.227087,0.219517,0.211938,0.204473,0.197204,0.190182,0.183436,0.176978,0.17081,0.164926,0.159314,0.153962,0.148852,0.143968,0.139292,0.134806,0.130493,0.126336,0.122318,0.118423,0.114636,0.110943,0.107328,0.103778,0.100279,0.0968202,0.0933876,0.0899697,0.0865546,0.0831312,0.0796882,0.0762149,0.0727005,0.0691345,0.0655066,0.0618065,0.0580239,0.0541487,0.0501705,0.0460791,0.0418641,0.0375148,0.0330203,0.0283695,0.0235508,0.0185521,0.0133605,0.00796251,0.00234351,-0.00351234,-0.00962242,-0.016006,-0.0226846,-0.0296828,-0.0370285,-0.0447542,-0.0528974,-0.0615027,-0.0706226,-0.0803196,-0.0906684,-0.101759,-0.113698,-0.126614,-0.140659,-0.156014,-0.172888,-0.191516,-0.212158,-0.235084,-0.260546,-0.288734,-0.319707,-0.353283,-0.388893,-0.425386,-0.460813,-0.492205,-0.515427,-0.525195,-0.51538,-0.479669,-0.412564,-0.310471,-0.172433,0
